Match_ID,Innings,Batting_Team,Bowling_Team,Venue,Match_Format,Batsman_Name,Bowler_Name,Runs_Scored,Balls_Faced,Fours,Sixes,Strike_Rate,Wickets_Taken,Overs_Bowled,Runs_Conceded,Dismissal_Type,Match_Date,Player_Role
36166,1,England,West Indies,Delhi,Test,Russell,Afridi,98,12,6,7,---,-1,NA,-4,LBW,2021-05-10,Batsman
26533,2,West Indies,West Indies,Chennai,ODI,Nabi,Starc,60,53,15,11,123.3332974019075,2,-,12,LBW,,Unknown
97811,2,India,West Indies,Sydney,T20,Root,Rashid,154,4,5,3,---,1,NA,-7,Bowled,Unknown,Unknown
63141,1,Afghanistan,Sri Lanka,Delhi,T20,Faf,Rashid,29,109,21,6,123.3332974019075,-1,5.912401873223555,12,Bowled,Unknown,Unknown
94476,2,India,West Indies,Auckland,Test,Kohli,Rabada,52,14,12,13,123.3332974019075,5,-,19,Stumped,2020-01-01,Bowler
77943,1,Pakistan,Sri Lanka,London,Test,Williamson,Afridi,41,118,16,12,---,-1,5.912401873223555,43,Hit Wicket,2020-01-01,All-Rounder
12730,2,New Zealand,Bangladesh,Chennai,ODI,Nabi,Southee,149,14,9,13,NA,-1,NA,64,Unknown,2020-01-01,All-Rounder
83580,1,West Indies,Australia,Sydney,ODI,Russell,Woakes,144,35,1,9,123.3332974019075,4,NA,14,Unknown,2020-01-01,All-Rounder
65822,2,West Indies,Pakistan,Unknown,Test,Warner,Starc,31,84,19,11,---,1,5.912401873223555,0,LBW,Unknown,Bowler
52363,2,Australia,Pakistan,Auckland,T20,Babar,Malinga,169,144,2,0,123.3332974019075,1,5.912401873223555,63,Run Out,Unknown,Unknown
19615,2,South Africa,Pakistan,Kolkata,T20,Kohli,Bumrah,18,12,18,10,NA,-1,-,57,Run Out,2020-01-01,All-Rounder
21497,1,South Africa,England,Johannesburg,Test,Smith,Shami,35,58,10,12,123.3332974019075,4,NA,-5,LBW,2020-01-01,Unknown
71011,1,Australia,India,London,Test,Warner,Joseph,55,93,9,9,123.3332974019075,6,-,21,Hit Wicket,Unknown,Batsman
49609,1,West Indies,New Zealand,Sydney,T20,Faf,Rabada,35,15,3,5,123.3332974019075,-1,NA,-7,Not Out,Unknown,Bowler
96473,1,West Indies,South Africa,Kolkata,T20,Babar,Southee,142,143,5,7,123.3332974019075,0,5.912401873223555,-2,Caught,Unknown,Unknown
96304,1,Pakistan,England,Kolkata,T20,Warner,Shami,88,109,22,13,---,0,-,32,Run Out,2020-01-01,Unknown
86382,1,England,Sri Lanka,Kolkata,Test,Warner,Rashid,174,98,10,12,NA,1,5.912401873223555,-1,Unknown,,Batsman
81909,2,South Africa,New Zealand,Mumbai,ODI,Smith,Shami,17,111,2,12,NA,1,5.912401873223555,53,Unknown,2020-01-01,All-Rounder
38927,1,South Africa,Pakistan,Chennai,T20,Babar,Rabada,135,48,24,4,---,0,-,17,LBW,2021-05-10,Batsman
87760,2,Sri Lanka,West Indies,Chennai,Test,Warner,Malinga,135,1,15,0,---,1,5.912401873223555,38,Caught,2020-01-01,All-Rounder
67624,1,Bangladesh,Pakistan,Johannesburg,Test,Nabi,Afridi,13,135,0,6,NA,6,NA,36,Bowled,Unknown,All-Rounder
14494,1,South Africa,West Indies,Auckland,T20,Warner,Shami,168,111,16,1,---,6,NA,2,Run Out,Unknown,All-Rounder
94931,1,Bangladesh,England,Auckland,Test,Williamson,Malinga,18,90,2,10,123.3332974019075,3,-,21,Bowled,,Bowler
14642,2,India,Sri Lanka,Unknown,Test,Kohli,Rabada,8,68,16,0,123.3332974019075,-1,-,42,Caught,2020-01-01,Bowler
80467,1,West Indies,Sri Lanka,Mumbai,ODI,Warner,Rabada,148,57,9,11,123.3332974019075,-1,NA,27,Stumped,2021-05-10,All-Rounder
26639,2,England,India,Delhi,ODI,Faf,Rashid,84,105,4,12,---,3,NA,33,Not Out,Unknown,Unknown
70427,1,Sri Lanka,India,London,ODI,Russell,Woakes,75,104,18,3,---,0,NA,43,Stumped,2021-05-10,Bowler
41325,1,Australia,Australia,Melbourne,Test,Smith,Bumrah,146,132,19,7,---,0,5.912401873223555,70,LBW,,Bowler
44664,1,Australia,Pakistan,Delhi,T20,Williamson,Joseph,9,115,4,4,---,3,5.912401873223555,7,Caught,2021-05-10,Bowler
80805,2,South Africa,Australia,Unknown,T20,Kohli,Starc,57,82,2,12,---,3,-,60,Unknown,,Bowler
10417,1,Sri Lanka,Afghanistan,Kolkata,ODI,Kohli,Malinga,163,129,6,9,---,1,NA,3,Not Out,2021-05-10,Bowler
53482,1,West Indies,Afghanistan,Mumbai,T20,Russell,Southee,8,88,15,13,123.3332974019075,2,5.912401873223555,85,Not Out,2021-05-10,Bowler
90294,1,England,South Africa,Delhi,Test,Rohit,Shami,124,43,18,10,NA,0,-,96,Unknown,2020-01-01,All-Rounder
85723,1,England,Australia,Delhi,ODI,Kohli,Southee,159,87,14,0,NA,6,-,48,LBW,2021-05-10,Batsman
66890,2,Pakistan,Bangladesh,Chennai,ODI,Russell,Southee,133,120,24,0,---,0,NA,63,Caught,,Batsman
49883,2,Bangladesh,New Zealand,London,Test,Warner,Afridi,169,63,18,10,123.3332974019075,0,5.912401873223555,41,Stumped,Unknown,Unknown
51020,1,Australia,England,London,Test,Rohit,Starc,22,84,10,14,NA,3,5.912401873223555,80,Unknown,Unknown,All-Rounder
65456,2,New Zealand,Australia,Melbourne,ODI,Smith,Starc,28,126,15,12,NA,0,5.912401873223555,53,Unknown,,Bowler
57494,1,Bangladesh,West Indies,Sydney,ODI,Babar,Woakes,32,17,8,11,---,5,5.912401873223555,94,Unknown,2021-05-10,All-Rounder
86946,1,West Indies,India,Chennai,T20,Rohit,Malinga,96,79,20,6,123.3332974019075,0,5.912401873223555,30,Caught,Unknown,Bowler
68348,1,Australia,New Zealand,London,ODI,Faf,Malinga,114,56,19,5,NA,4,NA,-5,Hit Wicket,2020-01-01,All-Rounder
46499,2,Sri Lanka,Sri Lanka,Auckland,Test,Rohit,Southee,163,100,11,9,---,1,NA,54,Hit Wicket,,Bowler
32660,2,England,West Indies,Kolkata,ODI,Root,Rabada,121,50,11,0,---,3,5.912401873223555,22,Hit Wicket,,Unknown
60397,1,England,Sri Lanka,Auckland,ODI,Russell,Starc,4,1,13,8,123.3332974019075,3,-,-1,Not Out,2021-05-10,Batsman
91582,2,South Africa,Pakistan,Auckland,T20,Kohli,Rashid,32,130,6,4,NA,1,NA,39,Run Out,,Batsman
35296,2,Afghanistan,Australia,Mumbai,T20,Nabi,Joseph,19,79,1,11,---,6,5.912401873223555,71,Hit Wicket,Unknown,Batsman
95713,1,Bangladesh,New Zealand,Unknown,T20,Root,Joseph,28,27,20,0,NA,5,5.912401873223555,31,Stumped,2021-05-10,Unknown
65261,2,South Africa,Afghanistan,Kolkata,ODI,Smith,Bumrah,96,96,24,6,123.3332974019075,2,5.912401873223555,52,Caught,,Bowler
86627,2,Bangladesh,Sri Lanka,Auckland,Test,Kohli,Rabada,32,147,18,2,123.3332974019075,3,5.912401873223555,69,Caught,,Bowler
33103,2,Pakistan,New Zealand,Johannesburg,Test,Root,Southee,3,10,23,1,123.3332974019075,1,-,29,Hit Wicket,2020-01-01,All-Rounder
87121,2,Sri Lanka,Pakistan,Melbourne,T20,Nabi,Rashid,75,99,18,11,123.3332974019075,-1,NA,0,Stumped,2020-01-01,Unknown
64305,1,South Africa,Sri Lanka,Unknown,T20,Kohli,Shami,97,10,18,5,123.3332974019075,6,NA,33,Bowled,,All-Rounder
56785,2,Afghanistan,Afghanistan,Delhi,Test,Williamson,Joseph,7,133,13,9,123.3332974019075,1,-,72,Bowled,Unknown,Batsman
16410,2,England,New Zealand,Unknown,T20,Warner,Malinga,35,62,18,1,123.3332974019075,-1,NA,81,Unknown,2021-05-10,Batsman
58534,1,South Africa,New Zealand,Delhi,ODI,Babar,Woakes,68,30,5,5,NA,2,NA,-10,Not Out,,Bowler
31997,1,West Indies,Australia,London,T20,Root,Joseph,10,116,13,7,---,1,NA,91,Hit Wicket,2020-01-01,Bowler
38128,2,Sri Lanka,Australia,London,Test,Kohli,Joseph,65,145,22,5,123.3332974019075,3,-,13,LBW,,Bowler
75234,2,Bangladesh,New Zealand,Unknown,T20,Nabi,Bumrah,178,136,13,9,---,3,5.912401873223555,84,Unknown,2021-05-10,Batsman
41946,1,West Indies,India,Johannesburg,T20,Kohli,Bumrah,84,41,15,10,---,-1,5.912401873223555,36,LBW,Unknown,All-Rounder
71303,1,India,Bangladesh,Delhi,T20,Williamson,Woakes,54,27,6,13,---,1,-,20,Run Out,2021-05-10,Bowler
77163,2,Sri Lanka,West Indies,Sydney,ODI,Warner,Southee,142,22,16,2,---,2,NA,52,Not Out,2021-05-10,Unknown
65916,2,Afghanistan,Bangladesh,London,Test,Smith,Rashid,60,137,7,7,123.3332974019075,0,NA,64,Stumped,2020-01-01,Batsman
55067,1,Bangladesh,Afghanistan,London,T20,Kohli,Joseph,21,132,5,2,---,1,5.912401873223555,2,Not Out,2021-05-10,Batsman
25480,1,Bangladesh,New Zealand,Kolkata,ODI,Babar,Afridi,165,1,6,1,---,1,-,27,Not Out,,All-Rounder
55842,2,West Indies,Afghanistan,Sydney,Test,Nabi,Shami,96,59,10,2,123.3332974019075,5,5.912401873223555,57,Caught,2020-01-01,Unknown
77819,1,New Zealand,India,Unknown,Test,Nabi,Southee,24,66,20,4,123.3332974019075,0,5.912401873223555,14,Bowled,Unknown,All-Rounder
53556,2,Sri Lanka,Bangladesh,Unknown,ODI,Smith,Shami,79,16,6,7,NA,5,-,53,Bowled,,All-Rounder
98363,1,Bangladesh,Australia,Mumbai,ODI,Nabi,Woakes,67,32,13,9,---,2,-,31,Not Out,Unknown,All-Rounder
30676,1,West Indies,Pakistan,Melbourne,Test,Kohli,Afridi,-3,91,16,12,NA,1,5.912401873223555,93,LBW,,Batsman
20991,1,Australia,India,Sydney,T20,Kohli,Malinga,11,4,0,0,123.3332974019075,0,5.912401873223555,35,Unknown,2021-05-10,Unknown
85479,2,Pakistan,India,Unknown,ODI,Faf,Woakes,149,104,9,14,NA,0,NA,6,Unknown,Unknown,Unknown
37255,2,Pakistan,South Africa,London,ODI,Williamson,Shami,35,86,7,5,NA,0,-,-5,LBW,Unknown,Batsman
50290,1,Pakistan,New Zealand,Mumbai,ODI,Warner,Joseph,130,72,15,11,NA,5,-,77,Caught,Unknown,Unknown
75669,2,India,West Indies,Auckland,ODI,Babar,Rabada,22,69,5,8,---,2,5.912401873223555,25,Unknown,2020-01-01,Bowler
58073,1,Australia,England,Sydney,ODI,Kohli,Bumrah,-10,133,1,7,NA,1,NA,80,LBW,,Bowler
45700,1,West Indies,Australia,Sydney,ODI,Kohli,Woakes,81,72,5,1,---,6,-,62,Run Out,,Batsman
37403,2,Bangladesh,Australia,Sydney,Test,Warner,Shami,56,140,13,7,NA,4,NA,68,Stumped,Unknown,All-Rounder
42372,2,Afghanistan,Bangladesh,Sydney,T20,Warner,Rashid,102,125,11,5,123.3332974019075,5,-,46,Hit Wicket,2020-01-01,Bowler
32978,2,India,West Indies,Chennai,T20,Rohit,Southee,69,2,19,4,---,2,-,7,Caught,2020-01-01,All-Rounder
96900,1,Bangladesh,Bangladesh,London,T20,Rohit,Rashid,167,141,18,12,NA,5,-,50,Not Out,,Batsman
67843,2,Afghanistan,England,Mumbai,Test,Warner,Bumrah,115,66,12,11,NA,5,-,78,Unknown,Unknown,Batsman
21171,1,England,Afghanistan,Auckland,Test,Babar,Joseph,149,35,13,13,---,2,NA,40,Run Out,,Batsman
23568,2,Pakistan,Afghanistan,Sydney,Test,Williamson,Malinga,-1,81,15,1,123.3332974019075,3,NA,31,Hit Wicket,2021-05-10,Bowler
88042,1,Bangladesh,Bangladesh,Delhi,ODI,Babar,Woakes,118,128,8,1,---,1,NA,67,Unknown,2021-05-10,All-Rounder
68288,1,Bangladesh,Afghanistan,Mumbai,ODI,Russell,Rabada,164,19,19,14,NA,6,NA,60,LBW,,Unknown
63909,1,England,New Zealand,Delhi,ODI,Russell,Malinga,-4,124,9,10,NA,5,5.912401873223555,18,Stumped,2021-05-10,Batsman
93251,2,Pakistan,New Zealand,Melbourne,Test,Williamson,Woakes,99,92,21,5,123.3332974019075,3,NA,-9,Bowled,Unknown,Batsman
73326,1,England,West Indies,Johannesburg,T20,Kohli,Shami,179,87,9,1,123.3332974019075,1,5.912401873223555,28,Unknown,,Batsman
51514,1,Bangladesh,Bangladesh,Sydney,ODI,Kohli,Starc,169,127,11,0,123.3332974019075,5,5.912401873223555,-7,Bowled,2021-05-10,Bowler
81093,2,Bangladesh,India,Kolkata,Test,Russell,Rabada,103,146,11,4,---,-1,5.912401873223555,-3,Bowled,2021-05-10,Bowler
26020,2,Bangladesh,Sri Lanka,Kolkata,ODI,Williamson,Rabada,57,123,18,6,NA,1,NA,61,LBW,2021-05-10,All-Rounder
13188,1,India,New Zealand,Sydney,T20,Babar,Shami,121,59,15,14,---,6,-,76,Not Out,2020-01-01,All-Rounder
73323,2,South Africa,South Africa,Delhi,T20,Rohit,Shami,46,27,12,4,123.3332974019075,1,5.912401873223555,17,Unknown,2021-05-10,All-Rounder
21941,1,India,England,London,Test,Rohit,Rashid,78,102,12,2,NA,6,NA,87,Not Out,,Bowler
98342,1,West Indies,India,Chennai,ODI,Warner,Rashid,-6,25,5,1,---,0,NA,44,LBW,,Bowler
43370,1,Sri Lanka,Bangladesh,Unknown,ODI,Williamson,Woakes,44,79,7,11,---,1,-,-7,Hit Wicket,Unknown,Bowler
92668,1,India,England,Kolkata,T20,Faf,Afridi,56,10,14,2,---,5,NA,13,Not Out,2020-01-01,All-Rounder
78943,2,West Indies,Sri Lanka,Sydney,Test,Babar,Southee,174,90,17,14,---,2,NA,-3,Run Out,2021-05-10,Bowler
11227,2,New Zealand,New Zealand,Delhi,Test,Warner,Rabada,88,27,21,5,NA,6,NA,54,Run Out,,Bowler
95810,1,West Indies,Australia,Chennai,ODI,Smith,Woakes,64,69,21,7,---,2,-,69,Caught,Unknown,All-Rounder
14886,2,Sri Lanka,Australia,Sydney,ODI,Russell,Afridi,65,42,20,5,NA,4,NA,20,LBW,,Bowler
71618,1,Sri Lanka,England,Chennai,Test,Faf,Rashid,28,142,13,13,NA,0,NA,13,Hit Wicket,,Unknown
54279,1,Sri Lanka,England,London,T20,Warner,Malinga,69,0,24,8,---,0,NA,50,Not Out,2020-01-01,All-Rounder
88573,2,Bangladesh,Australia,Unknown,ODI,Warner,Rashid,94,99,4,13,NA,1,-,15,Bowled,,Bowler
36717,2,India,Bangladesh,Melbourne,Test,Babar,Shami,160,115,11,8,---,2,5.912401873223555,65,Bowled,2020-01-01,Unknown
94367,2,Afghanistan,India,Auckland,Test,Williamson,Rabada,-1,7,7,2,123.3332974019075,5,5.912401873223555,97,Stumped,2020-01-01,All-Rounder
72833,1,Pakistan,England,Johannesburg,Test,Faf,Bumrah,112,124,18,6,---,1,NA,52,Not Out,,Bowler
67759,2,Sri Lanka,India,London,Test,Rohit,Rabada,71,38,17,7,NA,0,NA,41,Not Out,,Unknown
52427,2,West Indies,Pakistan,Chennai,Test,Russell,Rashid,18,60,8,2,NA,6,-,34,Hit Wicket,,Batsman
11428,2,Australia,India,Mumbai,T20,Russell,Shami,143,47,18,13,123.3332974019075,3,NA,7,Unknown,Unknown,Bowler
59114,2,New Zealand,India,Mumbai,ODI,Warner,Rashid,19,43,23,14,---,4,-,45,Unknown,2021-05-10,Bowler
84474,1,Australia,Pakistan,Kolkata,T20,Nabi,Malinga,98,89,17,4,123.3332974019075,3,NA,68,Run Out,Unknown,Bowler
37706,2,Pakistan,New Zealand,Sydney,Test,Kohli,Bumrah,54,74,14,2,---,2,NA,25,LBW,2021-05-10,Bowler
29689,2,Sri Lanka,New Zealand,Melbourne,ODI,Faf,Shami,155,91,21,6,123.3332974019075,5,NA,79,Hit Wicket,2021-05-10,Batsman
20027,1,Australia,Pakistan,Kolkata,ODI,Root,Southee,4,100,17,4,---,3,5.912401873223555,27,Caught,2020-01-01,Bowler
97632,1,West Indies,Sri Lanka,Melbourne,Test,Faf,Rashid,78,88,3,0,123.3332974019075,4,5.912401873223555,43,Caught,Unknown,Unknown
50915,1,New Zealand,Bangladesh,Melbourne,T20,Smith,Malinga,8,9,3,0,---,1,NA,63,Hit Wicket,Unknown,All-Rounder
98705,1,Bangladesh,Australia,Unknown,T20,Warner,Starc,17,116,23,8,123.3332974019075,3,5.912401873223555,13,Bowled,Unknown,Bowler
71949,1,West Indies,West Indies,Kolkata,ODI,Faf,Rashid,86,42,9,4,123.3332974019075,-1,-,10,Run Out,Unknown,Bowler
57355,1,West Indies,South Africa,Delhi,ODI,Faf,Joseph,4,128,15,10,NA,1,5.912401873223555,60,Hit Wicket,,All-Rounder
18140,2,England,New Zealand,Delhi,Test,Smith,Woakes,110,141,4,9,NA,1,5.912401873223555,34,Stumped,2020-01-01,All-Rounder
23760,1,West Indies,India,Chennai,T20,Nabi,Malinga,67,138,24,1,NA,-1,-,-5,Hit Wicket,2021-05-10,Bowler
34141,2,Pakistan,Pakistan,Unknown,T20,Babar,Rashid,50,38,12,11,123.3332974019075,2,NA,35,Bowled,2020-01-01,Unknown
47975,2,Bangladesh,Sri Lanka,Chennai,Test,Nabi,Rabada,27,67,2,3,---,2,-,43,Run Out,Unknown,Batsman
85480,2,New Zealand,New Zealand,Delhi,T20,Warner,Afridi,88,91,3,13,123.3332974019075,1,-,22,Unknown,,Batsman
62217,2,India,Australia,London,T20,Russell,Joseph,21,60,0,4,---,6,-,10,Caught,2021-05-10,Batsman
34291,1,Bangladesh,Sri Lanka,Johannesburg,Test,Nabi,Shami,66,58,9,10,123.3332974019075,2,5.912401873223555,53,Bowled,2021-05-10,Unknown
22813,2,Pakistan,West Indies,Melbourne,T20,Smith,Joseph,30,27,24,8,123.3332974019075,4,NA,10,Hit Wicket,Unknown,Batsman
74153,2,Afghanistan,West Indies,Kolkata,ODI,Kohli,Afridi,132,103,7,1,NA,1,5.912401873223555,39,LBW,,All-Rounder
86732,2,India,England,Chennai,T20,Faf,Southee,52,85,6,3,---,1,5.912401873223555,-2,Stumped,2020-01-01,Unknown
87375,1,Pakistan,New Zealand,Delhi,ODI,Williamson,Southee,-10,17,20,7,123.3332974019075,6,-,50,Unknown,Unknown,Bowler
69537,1,England,India,Mumbai,T20,Nabi,Shami,160,73,14,2,NA,0,5.912401873223555,19,Not Out,2021-05-10,Bowler
23626,2,Australia,Pakistan,Auckland,Test,Warner,Malinga,131,99,23,1,---,3,5.912401873223555,39,LBW,2021-05-10,All-Rounder
22922,1,Afghanistan,South Africa,Kolkata,Test,Nabi,Joseph,119,134,17,2,---,4,NA,17,Run Out,2020-01-01,All-Rounder
56176,2,Bangladesh,West Indies,London,ODI,Russell,Rashid,-3,15,2,6,---,6,NA,74,Run Out,Unknown,Batsman
68732,1,Afghanistan,England,Johannesburg,T20,Kohli,Joseph,0,120,15,13,---,4,NA,63,Hit Wicket,Unknown,Batsman
71437,2,New Zealand,West Indies,Delhi,T20,Nabi,Joseph,9,102,20,8,123.3332974019075,5,-,60,Caught,2021-05-10,Unknown
78161,1,Bangladesh,South Africa,Sydney,ODI,Root,Southee,33,120,10,4,NA,3,-,12,Hit Wicket,,All-Rounder
60955,1,Bangladesh,England,Sydney,ODI,Root,Woakes,48,57,12,9,123.3332974019075,-1,NA,44,Run Out,2021-05-10,All-Rounder
63693,2,South Africa,Australia,London,ODI,Kohli,Afridi,6,130,24,1,NA,1,-,91,Run Out,2021-05-10,Unknown
40105,2,Australia,West Indies,Chennai,Test,Faf,Joseph,129,55,2,10,123.3332974019075,3,-,14,Run Out,2020-01-01,Bowler
94621,2,South Africa,New Zealand,Melbourne,T20,Kohli,Joseph,63,104,21,13,123.3332974019075,2,-,4,Caught,2020-01-01,Unknown
32280,2,New Zealand,New Zealand,Mumbai,Test,Rohit,Shami,10,3,13,10,NA,2,5.912401873223555,80,Hit Wicket,Unknown,Unknown
83990,1,Bangladesh,Australia,Johannesburg,Test,Rohit,Rashid,121,48,13,6,NA,6,-,-8,Run Out,2020-01-01,Batsman
83576,2,Afghanistan,Bangladesh,Auckland,ODI,Babar,Afridi,171,78,16,2,---,3,NA,92,Hit Wicket,,All-Rounder
27838,2,Australia,South Africa,Unknown,ODI,Warner,Southee,144,5,22,6,NA,4,NA,7,Stumped,2021-05-10,Bowler
51657,2,Sri Lanka,Afghanistan,Johannesburg,Test,Babar,Rabada,101,63,4,5,NA,4,5.912401873223555,62,Hit Wicket,2020-01-01,All-Rounder
90659,1,West Indies,New Zealand,Unknown,T20,Kohli,Rabada,57,54,15,0,---,4,NA,58,Run Out,2021-05-10,Unknown
11614,2,Afghanistan,West Indies,Delhi,ODI,Root,Bumrah,68,129,1,13,123.3332974019075,1,-,78,Run Out,2021-05-10,All-Rounder
83655,2,West Indies,Bangladesh,Sydney,T20,Babar,Shami,151,144,18,9,123.3332974019075,6,-,68,Run Out,2020-01-01,Batsman
25868,2,Afghanistan,West Indies,Unknown,ODI,Nabi,Southee,118,109,9,12,---,2,5.912401873223555,68,Caught,,Unknown
60602,1,Pakistan,Sri Lanka,Auckland,ODI,Nabi,Woakes,48,140,1,4,NA,5,5.912401873223555,5,Unknown,2020-01-01,All-Rounder
59521,2,Afghanistan,India,Kolkata,T20,Root,Malinga,169,141,1,12,---,3,-,91,Bowled,Unknown,All-Rounder
48753,1,New Zealand,India,London,Test,Smith,Shami,34,135,23,10,123.3332974019075,4,NA,13,Unknown,2020-01-01,Batsman
72395,1,New Zealand,Pakistan,Auckland,Test,Warner,Malinga,7,32,19,14,---,-1,5.912401873223555,26,Unknown,2021-05-10,Batsman
69571,2,Sri Lanka,Australia,Melbourne,Test,Kohli,Joseph,62,26,16,0,NA,0,NA,67,Caught,2021-05-10,All-Rounder
52711,2,Afghanistan,West Indies,London,Test,Faf,Rashid,100,129,5,6,---,3,5.912401873223555,84,Run Out,,Batsman
25891,2,Sri Lanka,Pakistan,Mumbai,Test,Faf,Rashid,39,56,7,10,---,3,-,20,Unknown,Unknown,All-Rounder
23080,2,Afghanistan,South Africa,Sydney,T20,Faf,Bumrah,23,99,4,5,---,1,5.912401873223555,95,Stumped,2021-05-10,All-Rounder
41779,1,Australia,Australia,Johannesburg,ODI,Babar,Rabada,43,47,1,12,123.3332974019075,4,-,33,Stumped,,Unknown
33554,1,South Africa,West Indies,London,ODI,Nabi,Woakes,171,22,9,8,---,3,NA,10,Unknown,2021-05-10,Unknown
41790,1,India,Bangladesh,Chennai,ODI,Smith,Rabada,41,31,4,10,NA,3,5.912401873223555,11,Hit Wicket,2020-01-01,Bowler
96155,1,Australia,Sri Lanka,Unknown,Test,Warner,Malinga,147,74,11,11,123.3332974019075,2,5.912401873223555,34,Stumped,,Bowler
49136,2,New Zealand,Sri Lanka,London,Test,Faf,Malinga,121,64,21,14,123.3332974019075,0,NA,74,Caught,,All-Rounder
18987,2,South Africa,Bangladesh,Mumbai,ODI,Smith,Malinga,42,21,16,3,123.3332974019075,5,NA,22,Run Out,,Unknown
73050,1,Bangladesh,Afghanistan,Auckland,T20,Babar,Starc,141,25,2,8,NA,2,5.912401873223555,86,Stumped,2020-01-01,Bowler
38557,2,India,Afghanistan,Chennai,T20,Nabi,Woakes,39,83,1,4,NA,-1,5.912401873223555,89,Run Out,2021-05-10,Bowler
68616,2,West Indies,Sri Lanka,Kolkata,Test,Kohli,Afridi,162,140,0,12,---,-1,NA,84,Stumped,Unknown,Batsman
39806,1,Pakistan,Afghanistan,Auckland,ODI,Nabi,Rabada,50,84,21,4,123.3332974019075,2,5.912401873223555,50,Run Out,2021-05-10,Unknown
85457,2,India,Sri Lanka,Unknown,ODI,Warner,Shami,79,142,19,4,NA,3,NA,69,Hit Wicket,Unknown,Unknown
55371,1,South Africa,New Zealand,Chennai,ODI,Russell,Joseph,124,68,21,12,NA,4,5.912401873223555,83,Hit Wicket,2021-05-10,Unknown
61046,2,Afghanistan,West Indies,Johannesburg,Test,Russell,Bumrah,34,90,14,13,123.3332974019075,5,5.912401873223555,5,Run Out,2021-05-10,All-Rounder
20316,2,West Indies,Pakistan,Delhi,ODI,Nabi,Malinga,74,112,3,9,---,3,5.912401873223555,0,Bowled,2021-05-10,Bowler
48419,2,Sri Lanka,South Africa,Sydney,Test,Williamson,Starc,23,114,3,4,NA,-1,5.912401873223555,46,Unknown,2021-05-10,Bowler
55578,2,England,New Zealand,Kolkata,ODI,Faf,Afridi,127,0,19,10,NA,1,NA,25,Bowled,2021-05-10,Bowler
78969,1,Bangladesh,Sri Lanka,Johannesburg,Test,Nabi,Rabada,128,25,6,6,123.3332974019075,-1,NA,26,Not Out,2020-01-01,Bowler
61891,1,Australia,South Africa,Melbourne,Test,Rohit,Rashid,162,32,7,0,123.3332974019075,-1,NA,79,LBW,Unknown,Batsman
76169,2,Pakistan,South Africa,Auckland,ODI,Williamson,Southee,38,39,4,13,NA,5,5.912401873223555,26,Caught,,Batsman
57754,1,Sri Lanka,Afghanistan,London,T20,Smith,Afridi,157,90,13,9,NA,-1,NA,1,Bowled,2021-05-10,Unknown
96899,1,Pakistan,Afghanistan,Chennai,T20,Babar,Afridi,168,134,16,6,NA,2,5.912401873223555,35,Not Out,,Batsman
95208,2,West Indies,New Zealand,Chennai,T20,Root,Rabada,60,115,21,6,123.3332974019075,6,NA,33,LBW,2020-01-01,Unknown
80038,2,England,Afghanistan,Melbourne,T20,Kohli,Bumrah,88,86,10,4,123.3332974019075,1,NA,57,Caught,Unknown,All-Rounder
51680,2,India,West Indies,Melbourne,Test,Williamson,Afridi,108,41,14,2,123.3332974019075,5,5.912401873223555,76,LBW,Unknown,Unknown
36974,2,Afghanistan,New Zealand,Chennai,T20,Kohli,Rabada,145,96,0,6,NA,4,-,86,LBW,Unknown,All-Rounder
13374,2,Australia,Bangladesh,London,Test,Root,Afridi,179,62,2,14,123.3332974019075,2,-,26,Caught,Unknown,Batsman
11553,1,West Indies,Pakistan,Unknown,Test,Russell,Woakes,132,49,5,4,---,2,-,12,Stumped,Unknown,Batsman
96754,2,South Africa,Sri Lanka,Auckland,T20,Warner,Starc,27,55,19,3,123.3332974019075,2,NA,85,Stumped,2021-05-10,Bowler
10252,2,South Africa,South Africa,Auckland,ODI,Warner,Malinga,94,84,10,8,---,-1,NA,96,LBW,2020-01-01,Bowler
48502,2,South Africa,Pakistan,Delhi,T20,Russell,Malinga,38,68,1,3,123.3332974019075,1,-,8,Not Out,Unknown,Unknown
64226,2,Afghanistan,Australia,Sydney,Test,Babar,Southee,118,112,7,4,---,0,-,39,Run Out,Unknown,Batsman
51878,1,India,West Indies,London,T20,Faf,Starc,39,96,5,11,123.3332974019075,5,NA,73,Not Out,2020-01-01,Batsman
86894,2,England,South Africa,Unknown,Test,Rohit,Starc,131,145,15,5,NA,1,-,-4,Unknown,Unknown,Batsman
29899,1,England,New Zealand,Johannesburg,ODI,Warner,Joseph,100,2,2,13,123.3332974019075,1,NA,21,Not Out,2020-01-01,Batsman
64615,2,Australia,India,Delhi,ODI,Rohit,Starc,105,97,7,10,NA,2,5.912401873223555,60,Run Out,2020-01-01,Unknown
69580,1,Sri Lanka,Pakistan,Johannesburg,ODI,Kohli,Bumrah,130,23,17,5,123.3332974019075,6,-,29,LBW,2021-05-10,All-Rounder
73029,2,South Africa,South Africa,Unknown,Test,Babar,Southee,11,104,7,1,NA,1,5.912401873223555,-5,Bowled,Unknown,Bowler
46698,1,India,Pakistan,Unknown,ODI,Nabi,Bumrah,46,29,8,10,---,5,NA,21,Bowled,,Batsman
22447,1,India,Australia,Johannesburg,ODI,Russell,Joseph,74,53,5,2,NA,1,5.912401873223555,-2,Run Out,,Batsman
